biomass_t_r100,biomass_t_r250,biomass_t_r600,biomass_t_domain,station,time,latitude,longitude
198960.1304261404,312918.95784130646,596933.462195983,2003365.258270073,L1,2026-01-29,17.943077,-67.05644
200302.92246326167,306302.38346312643,587419.3316476541,2003365.258270073,G1,2026-01-29,17.97034,-67.04777
199715.99448179183,306448.8544002609,588008.7700609652,2003365.258270073,E1,2026-01-29,17.954287,-67.050186
200387.4138814381,314241.2259679457,593213.1385872021,2003365.258270073,C3_West,2026-01-29,17.943748,-67.009384
201295.3242124101,314241.2259679457,593371.7290547902,2003365.258270073,C2_Center,2026-01-29,17.943632,-67.00623
201420.9053868985,314241.2259679457,595986.6759775934,2003365.258270073,C1_East,2026-01-29,17.944336,-67.002266
57782.08165785857,5160.398621301411,68611.44311434933,494460.8405054353,ML3,2026-02-05,17.9392,-67.04
57782.08165785857,5160.398621301411,68611.44311434933,494460.8405054353,ML2,2026-02-05,17.9394,-67.04
57782.08165785857,5160.398621301411,68611.44311434933,494460.8405054353,ML1,2026-02-05,17.939789,-67.04021
57782.081657858565,13187.73602003669,72739.80490018828,494460.8405054353,MJ4,2026-02-05,17.973782,-67.06234
57782.08165785857,13187.73602003669,72346.55206350343,494460.8405054353,MJ3,2026-02-05,17.972672,-67.06536
57782.081657858565,13187.73602003669,72346.55206350343,494460.8405054353,MJ2,2026-02-05,17.968758,-67.076935
57782.08165785857,13593.35399079553,72346.55206350343,494460.8405054353,SC,2026-02-05,17.942287,-67.07675
57782.08165785857,13593.353990795527,74777.77138392275,494460.8405054353,L1,2026-02-05,17.943077,-67.05644
57782.081657858565,4754.780650542572,66344.81601442864,494460.8405054353,G1,2026-02-05,17.97034,-67.04777
57782.08165785857,5036.1848223375455,66344.81601442864,494460.8405054353,E1,2026-02-05,17.954287,-67.050186
57782.08165785857,13187.73602003669,72346.55206350343,494460.8405054353,MJ1,2026-02-05,17.967564,-67.07653
57782.08165785857,3789.393995115016,70461.97336573499,494460.8405054353,C2_Center,2026-02-05,17.943632,-67.00623
57782.08165785857,3789.393995115016,70771.61671492706,494460.8405054353,C1_East,2026-02-05,17.944336,-67.002266
57782.08165785857,3789.393995115016,70461.97336573499,494460.8405054353,C3_West,2026-02-05,17.943748,-67.009384
19790.598456706022,20254.205817939644,128760.26670015526,349408.81556114205,SC,2026-02-12,17.942287,-67.07675
19790.598456706022,20254.205817939644,130042.90417443536,349408.81556114205,ML3,2026-02-12,17.9392,-67.04
19790.598456706022,20254.205817939644,130042.90417443536,349408.81556114205,ML2,2026-02-12,17.9394,-67.04
19790.598456706022,20254.205817939644,130042.90417443536,349408.81556114205,ML1,2026-02-12,17.939789,-67.04021
19790.59845670602,20254.205817939644,128760.26670015526,349408.81556114205,MJ4,2026-02-12,17.973782,-67.06234
19790.59845670602,20254.205817939644,128760.26670015526,349408.81556114205,MJ3,2026-02-12,17.972672,-67.06536
19790.59845670602,20254.205817939644,128484.79926852156,349408.81556114205,MJ2,2026-02-12,17.968758,-67.076935
19790.598456706022,20254.20581793964,128760.26670015526,349408.81556114205,MJ1,2026-02-12,17.967564,-67.07653
19790.598456706022,20254.205817939644,129025.88015642574,349408.81556114205,L1,2026-02-12,17.943077,-67.05644
19790.598456706022,20254.205817939644,129025.88015642574,349408.81556114205,G1,2026-02-12,17.97034,-67.04777
19790.598456706022,20254.205817939648,129525.10762582684,349408.81556114205,E1,2026-02-12,17.954287,-67.050186
19790.598456706022,20254.205817939648,130269.60683069902,349408.81556114205,C3_West,2026-02-12,17.943748,-67.009384
19790.598456706022,20254.205817939644,130328.96242517424,349408.81556114205,C2_Center,2026-02-12,17.943632,-67.00623
19790.598456706022,20254.205817939644,130328.96242517424,349408.81556114205,C1_East,2026-02-12,17.944336,-67.002266
238858.7029939428,224863.3649837724,700741.0661885517,1354866.6321572226,SC,2026-02-19,17.942287,-67.07675
243005.54249209096,216557.3981272069,695403.5768316493,1354866.6321572226,ML3,2026-02-19,17.9392,-67.04
243005.54249209096,216557.3981272069,695403.5768316493,1354866.6321572226,ML2,2026-02-19,17.9394,-67.04
241948.3368487876,216557.3981272069,695403.5768316493,1354866.6321572226,ML1,2026-02-19,17.939789,-67.04021
242142.101716819,225883.75596072408,701631.9309481436,1354866.6321572226,MJ4,2026-02-19,17.973782,-67.06234
241897.24293277744,225883.75596072408,700741.0661885517,1354866.6321572226,MJ3,2026-02-19,17.972672,-67.06536
239331.62566992835,224840.2480651404,700464.6233268909,1354866.6321572226,MJ2,2026-02-19,17.968758,-67.076935
238941.75869788285,224840.2480651404,700464.6233268909,1354866.6321572226,MJ1,2026-02-19,17.967564,-67.07653
240808.97568027847,225751.7487288337,702335.7684623396,1354866.6321572226,L1,2026-02-19,17.943077,-67.05644
242574.7662346596,215739.41212241564,693528.7844184812,1354866.6321572226,G1,2026-02-19,17.97034,-67.04777
242142.101716819,216325.5358724396,693489.6207257555,1354866.6321572226,E1,2026-02-19,17.954287,-67.050186
243455.3655427337,215750.53827905448,698015.0557611084,1354866.6321572226,C3_West,2026-02-19,17.943748,-67.009384
244171.3887373777,215750.53827905448,698616.6753282665,1354866.6321572226,C2_Center,2026-02-19,17.943632,-67.00623
244171.38873737777,215750.53827905448,699539.4077597293,1354866.6321572226,C1_East,2026-02-19,17.944336,-67.002266
47405.98932023974,123958.97127670766,197387.7673265361,728071.7831475568,MJ2,2026-02-26,17.968758,-67.076935
47329.03936506265,123958.97127670769,199069.7343492843,728071.7831475568,SC,2026-02-26,17.942287,-67.07675
46849.72880117224,122815.71711870088,201921.1617519149,728071.7831475568,ML3,2026-02-26,17.9392,-67.04
46849.72880117224,122815.71711870088,201921.1617519149,728071.7831475568,ML2,2026-02-26,17.9394,-67.04
46849.72880117224,122815.71711870088,201921.1617519149,728071.7831475568,ML1,2026-02-26,17.939789,-67.04021
47329.03936506265,123958.97127670766,198595.619817574,728071.7831475568,MJ4,2026-02-26,17.973782,-67.06234
47329.03936506264,123958.97127670766,198595.619817574,728071.7831475568,MJ3,2026-02-26,17.972672,-67.06536
47329.03936506265,122815.7171187009,199477.6716535549,728071.7831475568,G1,2026-02-26,17.97034,-67.04777
47329.03936506264,122815.71711870088,200018.5083182752,728071.7831475568,E1,2026-02-26,17.954287,-67.050186
44994.38141356497,122567.3934917882,204420.3813575381,728071.7831475568,C3_West,2026-02-26,17.943748,-67.009384
44994.381413564966,122567.3934917882,204420.38135753805,728071.7831475568,C2_Center,2026-02-26,17.943632,-67.00623
44994.381413564966,122567.3934917882,204813.63756522167,728071.7831475568,C1_East,2026-02-26,17.944336,-67.002266
47405.98932023974,123958.97127670766,197598.7643050429,728071.7831475568,MJ1,2026-02-26,17.967564,-67.07653
47329.03936506264,123958.97127670769,201161.762476282,728071.7831475568,L1,2026-02-26,17.943077,-67.05644
137697.26843326242,241129.13928245383,367938.7580055154,703602.7263769606,MJ4,2026-03-05,17.973782,-67.06234
137347.26179676893,241129.13928245383,367938.7580055154,703602.7263769606,MJ3,2026-03-05,17.972672,-67.06536
135917.36153826988,240476.6934120852,368172.0684601999,703602.7263769606,SC,2026-03-05,17.942287,-67.07675
137697.26843326242,228598.6152219946,361066.98948745895,703602.7263769606,ML3,2026-03-05,17.9392,-67.04
137697.26843326242,228598.6152219946,361066.98948745895,703602.7263769606,ML2,2026-03-05,17.9394,-67.04
137697.26843326242,228598.6152219946,361066.98948745895,703602.7263769606,ML1,2026-03-05,17.939789,-67.04021
137133.1976919237,240326.1963245359,366952.8767900087,703602.7263769606,MJ2,2026-03-05,17.968758,-67.076935
136529.01987502776,240326.1963245359,366952.8767900087,703602.7263769606,MJ1,2026-03-05,17.967564,-67.07653
138918.94842745326,228023.06557992072,356585.7689457997,703602.7263769606,G1,2026-03-05,17.97034,-67.04777
137697.26843326242,228173.56266747,356585.7689457997,703602.7263769606,E1,2026-03-05,17.954287,-67.050186
140505.6608014238,225669.1713630924,360440.814706708,703602.7263769606,C3_West,2026-03-05,17.943748,-67.009384
141056.77010993863,225669.1713630924,360440.814706708,703602.7263769606,C2_Center,2026-03-05,17.943632,-67.00623
141104.34626768966,225669.1713630924,360440.814706708,703602.7263769606,C1_East,2026-03-05,17.944336,-67.002266
136717.91066325534,241279.6363700031,369691.8426483327,703602.7263769606,L1,2026-03-05,17.943077,-67.05644
48037.59748400164,46496.67292924766,225022.85903052724,729511.436338867,SC,2026-03-12,17.942287,-67.07675
43659.98366581998,43185.09540615381,226242.7606908803,729511.436338867,ML3,2026-03-12,17.9392,-67.04
43659.98366581998,43185.09540615381,226242.7606908803,729511.436338867,ML2,2026-03-12,17.9394,-67.04
47450.96095632439,43185.09540615381,226242.7606908803,729511.436338867,ML1,2026-03-12,17.939789,-67.04021
48082.70971942372,46026.792254258966,226352.6580719025,729511.436338867,MJ4,2026-03-12,17.973782,-67.06234
48082.70971942372,46026.792254258966,226352.65807190244,729511.436338867,MJ3,2026-03-12,17.972672,-67.06536
48037.59748400164,46026.79225425896,224889.44943648897,729511.436338867,MJ2,2026-03-12,17.968758,-67.076935
48037.59748400163,46026.79225425896,224889.44943648897,729511.436338867,MJ1,2026-03-12,17.967564,-67.07653
47510.88324908541,46915.881071504016,227082.1633238473,729511.436338867,L1,2026-03-12,17.943077,-67.05644
47510.88324908541,42296.00658890877,223863.2604200074,729511.436338867,G1,2026-03-12,17.97034,-67.04777
47510.88324908542,42765.88726389745,224256.86922493004,729511.436338867,E1,2026-03-12,17.954287,-67.050186
43743.51581176609,42224.899522913576,229096.90768153072,729511.436338867,C3_West,2026-03-12,17.943748,-67.009384
42589.53203854388,42224.899522913576,229096.90768153072,729511.436338867,C2_Center,2026-03-12,17.943632,-67.00623
42589.53203854388,42224.899522913576,229443.5469157489,729511.436338867,C1_East,2026-03-12,17.944336,-67.002266
153240.10002343048,72837.09321585904,478543.69046894624,1443412.4351533046,MJ2,2026-03-19,17.968758,-67.076935
153240.10002343048,72837.09321585904,485740.3422294855,1443412.4351533046,SC,2026-03-19,17.942287,-67.07675
153792.85017196345,64932.97195838896,495273.4800893884,1443412.4351533046,ML3,2026-03-19,17.9392,-67.04
153792.85017196345,64932.97195838896,495273.4800893884,1443412.4351533046,ML2,2026-03-19,17.9394,-67.04
153456.23110562746,64932.97195838896,495273.4800893884,1443412.4351533046,ML1,2026-03-19,17.939789,-67.04021
153456.23110562746,72837.09321585904,484053.46968197095,1443412.4351533046,MJ4,2026-03-19,17.973782,-67.06234
153456.23110562746,72837.09321585904,484053.46968197095,1443412.4351533046,MJ3,2026-03-19,17.972672,-67.06536
153456.23110562746,64932.97195838897,482485.0098569981,1443412.4351533046,G1,2026-03-19,17.97034,-67.04777
153456.23110562746,64932.97195838897,483198.5271842413,1443412.4351533046,E1,2026-03-19,17.954287,-67.050186
154456.6618632346,62503.79312920941,507768.6306207521,1443412.4351533046,C3_West,2026-03-19,17.943748,-67.009384
154456.6618632346,62503.79312920942,510395.6117792942,1443412.4351533046,C2_Center,2026-03-19,17.943632,-67.00623
154456.6618632346,62503.79312920942,511124.0022819856,1443412.4351533046,C1_East,2026-03-19,17.944336,-67.002266
153240.10002343048,72837.09321585904,479715.1881170355,1443412.4351533046,MJ1,2026-03-19,17.967564,-67.07653
153456.23110562746,72837.09321585904,491040.9678778019,1443412.4351533046,L1,2026-03-19,17.943077,-67.05644
75459.61461541812,87815.23405754211,1539374.8710201208,3620304.744416185,L1,2026-03-26,17.943077,-67.05644
75459.61461541812,81988.28562812475,1537379.552959907,3620304.744416185,G1,2026-03-26,17.97034,-67.04777
74915.34879413321,86930.78076644562,1525431.3442477696,3620304.744416185,MJ1,2026-03-26,17.967564,-67.07653
74915.34879413321,87735.07024936257,1523098.7198238932,3620304.744416185,SC,2026-03-26,17.942287,-67.07675
76819.48428339761,82715.59354133204,1548566.9310329144,3620304.744416185,ML3,2026-03-26,17.9392,-67.04
76819.48428339761,82715.59354133204,1548566.9310329144,3620304.744416185,ML2,2026-03-26,17.9394,-67.04
75459.61461541813,86930.78076644562,1535297.6098162022,3620304.744416185,MJ4,2026-03-26,17.973782,-67.06234
73689.7179082678,80326.18493321411,1571250.9263579447,3620304.744416185,C3_West,2026-03-26,17.943748,-67.009384
75459.61461541812,81988.28562812478,1536648.6437094207,3620304.744416185,E1,2026-03-26,17.954287,-67.050186
73928.78573273151,80326.18493321411,1573261.0856658984,3620304.744416185,C2_Center,2026-03-26,17.943632,-67.00623
73928.78573273151,80326.18493321411,1578402.9538975314,3620304.744416185,C1_East,2026-03-26,17.944336,-67.002266
74915.34879413321,86930.78076644562,1524643.356083699,3620304.744416185,MJ2,2026-03-26,17.968758,-67.076935
75309.32032984201,86930.78076644562,1530943.3650214418,3620304.744416185,MJ3,2026-03-26,17.972672,-67.06536
75459.61461541812,82715.59354133204,1548566.9310329144,3620304.744416185,ML1,2026-03-26,17.939789,-67.04021
124624.9743431672,88447.37144297792,1217431.765791661,2476377.654774097,SC,2026-04-02,17.942287,-67.07675
124287.30359062096,84889.47091480315,1237237.1025137063,2476377.654774097,ML3,2026-04-02,17.9392,-67.04
124287.30359062096,84889.47091480315,1237237.1025137063,2476377.654774097,ML2,2026-04-02,17.9394,-67.04
125306.2295100838,84889.47091480315,1237237.1025137063,2476377.654774097,ML1,2026-04-02,17.939789,-67.04021
125306.2295100838,88448.8518791347,1217375.6212638011,2476377.654774097,MJ4,2026-04-02,17.973782,-67.06234
125306.2295100838,88448.85187913469,1217375.6212638011,2476377.654774097,MJ3,2026-04-02,17.972672,-67.06536
124624.97434316718,88448.8518791347,1215706.3327952037,2476377.654774097,MJ2,2026-04-02,17.968758,-67.076935
124624.9743431672,88448.85187913469,1215706.332795204,2476377.654774097,MJ1,2026-04-02,17.967564,-67.07653
126208.6467545209,84618.39710375953,1265601.9987237754,2476377.654774097,C3_West,2026-04-02,17.943748,-67.009384
126828.805440179,84618.39710375952,1266322.579206749,2476377.654774097,C1_East,2026-04-02,17.944336,-67.002266
126828.80544017896,84618.39710375952,1266007.7815745743,2476377.654774097,C2_Center,2026-04-02,17.943632,-67.00623
125306.2295100838,88448.85187913469,1230692.4687096863,2476377.654774097,L1,2026-04-02,17.943077,-67.05644
125306.2295100838,84732.46756657404,1235929.181395184,2476377.654774097,E1,2026-04-02,17.954287,-67.050186
125306.2295100838,84732.46756657405,1236272.7748095675,2476377.654774097,G1,2026-04-02,17.97034,-67.04777
68444.94402560621,169458.22024690855,1120157.427055874,1524641.056757448,SC,2026-04-09,17.942287,-67.07675
66961.3049140053,162925.69441726626,1115062.0704725997,1524641.056757448,ML3,2026-04-09,17.9392,-67.04
66961.3049140053,162925.69441726626,1115062.0704725997,1524641.056757448,ML2,2026-04-09,17.9394,-67.04
66961.3049140053,162505.36203700758,1115062.0704725997,1524641.056757448,ML1,2026-04-09,17.939789,-67.04021
66558.41563200428,167298.445407997,1121670.374964791,1524641.056757448,MJ4,2026-04-09,17.973782,-67.06234
66942.09234766709,167298.445407997,1121670.374964791,1524641.056757448,MJ3,2026-04-09,17.972672,-67.06536
66942.09234766709,167085.94806458344,1120157.427055874,1524641.056757448,MJ2,2026-04-09,17.968758,-67.076935
66676.0836331423,167085.94806458344,1120157.427055874,1524641.056757448,MJ1,2026-04-09,17.967564,-67.07653
67504.40161245853,170391.227781916,1121840.4778468164,1524641.056757448,L1,2026-04-09,17.943077,-67.05644
67053.8820837462,159222.41887058545,1112755.564025974,1524641.056757448,G1,2026-04-09,17.97034,-67.04777
66942.09234766709,159774.91716138515,1112355.5622064923,1524641.056757448,E1,2026-04-09,17.954287,-67.050186
66379.71075949675,161071.8185873757,1117115.9964500102,1524641.056757448,C3_West,2026-04-09,17.943748,-67.009384
66379.71075949675,162715.00765486452,1118405.0226280952,1524641.056757448,C2_Center,2026-04-09,17.943632,-67.00623
66379.71075949675,162824.95866403944,1119000.432292225,1524641.056757448,C1_East,2026-04-09,17.944336,-67.002266
159833.7735462122,799417.3394010215,2649605.919161225,3599257.31295589,MJ2,2026-04-16,17.968758,-67.076935
160508.77111509265,804327.260422366,2654239.651308914,3599257.31295589,SC,2026-04-16,17.942287,-67.07675
163688.0981678691,804848.0512572338,2669854.4359245445,3599257.31295589,ML3,2026-04-16,17.9392,-67.04
163688.0981678691,804848.0512572338,2669854.4359245445,3599257.31295589,ML2,2026-04-16,17.9394,-67.04
162208.02139279823,804848.0512572337,2669854.4359245445,3599257.31295589,ML1,2026-04-16,17.939789,-67.04021
161432.96965613574,801927.3025889407,2659064.1033001007,3599257.31295589,MJ4,2026-04-16,17.973782,-67.06234
161407.34309997296,801927.3025889407,2658351.2983182603,3599257.31295589,MJ3,2026-04-16,17.972672,-67.06536
161432.96965613577,793674.9255029273,2657541.842764819,3599257.31295589,G1,2026-04-16,17.97034,-67.04777
161896.4144230534,796730.3357619313,2657649.430467856,3599257.31295589,E1,2026-04-16,17.954287,-67.050186
164954.5406512657,796005.0822322308,2659062.3830642835,3599257.31295589,C3_West,2026-04-16,17.943748,-67.009384
165420.50815440208,799715.5041386235,2660882.76347987,3599257.31295589,C2_Center,2026-04-16,17.943632,-67.00623
165540.15265250835,800342.5260767738,2660882.7634798703,3599257.31295589,C1_East,2026-04-16,17.944336,-67.002266
159833.7735462122,799417.3394010215,2651794.611240024,3599257.31295589,MJ1,2026-04-16,17.967564,-67.07653
162208.02139279828,811125.0967999528,2666024.2784336377,3599257.31295589,L1,2026-04-16,17.943077,-67.05644
600867.4619576046,1192098.9523585455,7392903.0832856735,11961212.081858132,L1,2026-04-23,17.943077,-67.05644
600858.281309191,1191266.329609704,7381673.992415275,11961212.081858132,G1,2026-04-23,17.97034,-67.04777
593405.4203607235,1188344.5185243243,7348988.6479165135,11961212.081858132,MJ1,2026-04-23,17.967564,-67.07653
597743.7197127619,1176873.789366285,7349166.117182799,11961212.081858132,SC,2026-04-23,17.942287,-67.07675
607626.1314996078,1182854.371834288,7410230.368543976,11961212.081858132,ML3,2026-04-23,17.9392,-67.04
607626.1314996078,1182854.371834288,7410230.368543976,11961212.081858132,ML2,2026-04-23,17.9394,-67.04
597392.4319047402,1198626.477876146,7377921.2498661345,11961212.081858132,MJ4,2026-04-23,17.973782,-67.06234
611294.0021220247,1204755.6939852105,7448266.926570488,11961212.081858132,C3_West,2026-04-23,17.943748,-67.009384
602451.2690298758,1180994.011472112,7378489.713144632,11961212.081858132,E1,2026-04-23,17.954287,-67.050186
612839.3927669585,1205676.9394737154,7450222.067746293,11961212.081858132,C2_Center,2026-04-23,17.943632,-67.00623
612839.3927669585,1205986.8716975497,7459874.184076872,11961212.081858132,C1_East,2026-04-23,17.944336,-67.002266
594245.1060071097,1188344.5185243243,7348358.326416382,11961212.081858132,MJ2,2026-04-23,17.968758,-67.076935
596779.8786924601,1197382.8492669498,7371500.877764868,11961212.081858132,MJ3,2026-04-23,17.972672,-67.06536
606398.1014466204,1182854.371834288,7410230.368543976,11961212.081858132,ML1,2026-04-23,17.939789,-67.04021
507.1264622535096,3474.5870067208884,427706.6737527904,866226.7162802021,SC,2026-04-30,17.942287,-67.07675
507.1264622535096,3739.363258426512,445534.80192296894,866226.7162802021,ML3,2026-04-30,17.9392,-67.04
507.1264622535096,3739.363258426512,445534.80192296894,866226.7162802021,ML2,2026-04-30,17.9394,-67.04
507.1264622535096,3739.363258426512,445348.6851027007,866226.7162802021,ML1,2026-04-30,17.939789,-67.04021
507.1264622535096,3418.354661495588,434059.9214688213,866226.7162802021,MJ4,2026-04-30,17.973782,-67.06234
507.1264622535096,3418.354661495588,433385.2376466112,866226.7162802021,MJ3,2026-04-30,17.972672,-67.06536
507.1264622535096,3418.354661495588,429237.9084959606,866226.7162802021,MJ2,2026-04-30,17.968758,-67.076935
507.1264622535096,3418.354661495588,429237.9084959606,866226.7162802021,MJ1,2026-04-30,17.967564,-67.07653
507.1264622535096,4027.123317161984,459452.1179847741,866226.7162802021,C3_West,2026-04-30,17.943748,-67.009384
507.1264622535096,4027.123317161984,464011.59143976914,866226.7162802021,C1_East,2026-04-30,17.944336,-67.002266
507.1264622535096,4027.123317161984,463296.7119103503,866226.7162802021,C2_Center,2026-04-30,17.943632,-67.00623
507.1264622535096,3474.5870067208893,438292.808575989,866226.7162802021,L1,2026-04-30,17.943077,-67.05644
507.1264622535096,3474.5870067208884,440297.820821088,866226.7162802021,E1,2026-04-30,17.954287,-67.050186
507.1264622535096,3474.5870067208884,441334.78756201855,866226.7162802021,G1,2026-04-30,17.97034,-67.04777
849019.2456041495,750680.6628267749,4126567.068743817,8739849.823552754,MJ2,2026-05-07,17.968758,-67.076935
831791.687255085,751813.1306796547,4123981.72036822,8739849.823552754,SC,2026-05-07,17.942287,-67.07675
813882.6906436117,745075.1139217053,4158849.505201229,8739849.823552754,ML3,2026-05-07,17.9392,-67.04
813882.6906436116,745075.1139217053,4158849.505201229,8739849.823552754,ML2,2026-05-07,17.9394,-67.04
813643.7386020141,745075.1139217052,4158849.505201229,8739849.823552754,ML1,2026-05-07,17.939789,-67.04021
848349.5682282277,752365.0892413714,4146614.2643276616,8739849.823552754,MJ4,2026-05-07,17.973782,-67.06234
847346.1374731062,752181.744887923,4143917.772538952,8739849.823552754,MJ3,2026-05-07,17.972672,-67.06536
842502.0886423617,744469.3975311556,4140843.802595216,8739849.823552754,G1,2026-05-07,17.97034,-67.04777
832609.8847447031,740668.6910552304,4142430.241247319,8739849.823552754,E1,2026-05-07,17.954287,-67.050186
803244.2450205007,745027.9238921566,4178879.263029242,8739849.823552754,C3_West,2026-05-07,17.943748,-67.009384
805075.2604298352,745190.332917444,4180096.610135837,8739849.823552754,C2_Center,2026-05-07,17.943632,-67.00623
801224.5620034599,745778.9226114834,4182528.3082393017,8739849.823552754,C1_East,2026-05-07,17.944336,-67.002266
847049.399567229,750680.6628267749,4127288.599162204,8739849.823552754,MJ1,2026-05-07,17.967564,-67.07653
827914.5455135745,756797.1919625063,4154618.860767392,8739849.823552754,L1,2026-05-07,17.943077,-67.05644
226205.3233186826,176954.544663402,1466979.7048717511,2752565.00677681,MJ4,2026-05-14,17.973782,-67.06234
226205.3233186826,176954.544663402,1465302.9514472615,2752565.00677681,MJ3,2026-05-14,17.972672,-67.06536
224793.62096806336,180736.7633307617,1469329.2156172812,2752565.00677681,SC,2026-05-14,17.942287,-67.07675
209646.9008740568,178647.11914542125,1481460.5502314714,2752565.00677681,ML3,2026-05-14,17.9392,-67.04
209789.3252542563,178647.11914542125,1481460.5502314714,2752565.00677681,ML2,2026-05-14,17.9394,-67.04
209789.3252542564,178309.72943561466,1481460.5502314714,2752565.00677681,ML1,2026-05-14,17.939789,-67.04021
229832.15954213744,176954.544663402,1459539.5669339276,2752565.00677681,MJ2,2026-05-14,17.968758,-67.076935
229832.15954213747,176954.544663402,1459908.8661386694,2752565.00677681,MJ1,2026-05-14,17.967564,-67.07653
218415.72490453807,175469.2720404314,1471653.98219676,2752565.00677681,G1,2026-05-14,17.97034,-67.04777
218520.9190502253,176292.42006098916,1473457.284795883,2752565.00677681,E1,2026-05-14,17.954287,-67.050186
198361.82402090324,176893.50192404367,1489526.3932524929,2752565.00677681,C3_West,2026-05-14,17.943748,-67.009384
197659.3787098661,177783.0896037151,1491608.8604599205,2752565.00677681,C2_Center,2026-05-14,17.943632,-67.00623
193579.3912416339,177890.7758554346,1492158.3806413277,2752565.00677681,C1_East,2026-05-14,17.944336,-67.002266
219135.09145865525,181161.44248698265,1477253.4756500064,2752565.00677681,L1,2026-05-14,17.943077,-67.05644
419348.4044845227,126640.26349026473,622981.2164547573,1565627.1325534617,SC,2026-05-21,17.942287,-67.07675
410941.60151096055,124903.56600427136,620027.864105635,1565627.1325534617,ML3,2026-05-21,17.9392,-67.04
410941.60151096055,124903.56600427136,620027.864105635,1565627.1325534617,ML2,2026-05-21,17.9394,-67.04
414054.1842525953,124903.56600427134,620027.864105635,1565627.1325534617,ML1,2026-05-21,17.939789,-67.04021
419471.1097427563,127124.16575828276,622320.4959779887,1565627.1325534617,MJ4,2026-05-21,17.973782,-67.06234
421502.9671458418,127124.16575828276,621025.1399863631,1565627.1325534617,MJ3,2026-05-21,17.972672,-67.06536
424148.4985277262,125603.50735137783,621025.1399863631,1565627.1325534617,MJ2,2026-05-21,17.968758,-67.076935
424148.4985277262,125603.50735137783,621025.1399863631,1565627.1325534617,MJ1,2026-05-21,17.967564,-67.07653
417241.4477806544,127458.23628284685,623824.6013807463,1565627.1325534617,L1,2026-05-21,17.943077,-67.05644
417241.4477806545,124383.72067821556,619184.4791796458,1565627.1325534617,G1,2026-05-21,17.97034,-67.04777
417241.4477806544,124383.72067821556,619527.0446632802,1565627.1325534617,E1,2026-05-21,17.954287,-67.050186
406017.3612658044,121310.14309427024,616144.6926560585,1565627.1325534617,C3_West,2026-05-21,17.943748,-67.009384
403895.4002344395,121310.14309427024,616144.6926560585,1565627.1325534617,C2_Center,2026-05-21,17.943632,-67.00623
403895.4002344395,121310.14309427024,616144.6926560585,1565627.1325534617,C1_East,2026-05-21,17.944336,-67.002266
135703.38849715568,46987.37842338301,185914.89401243505,646534.8050251012,ML3,2026-05-28,17.9392,-67.04
135703.38849715568,46987.37842338301,185914.89401243505,646534.8050251012,ML2,2026-05-28,17.9394,-67.04
136338.83965462397,46987.378423383016,185914.89401243505,646534.8050251012,ML1,2026-05-28,17.939789,-67.04021
139180.8753201319,50532.151946667575,184995.66373279569,646534.8050251012,MJ4,2026-05-28,17.973782,-67.06234
138551.77207086043,50532.15194666757,184995.66373279569,646534.8050251012,MJ3,2026-05-28,17.972672,-67.06536
139046.37783995434,50232.4443447508,184995.66373279569,646534.8050251012,MJ2,2026-05-28,17.968758,-67.076935
137635.2312584746,49762.34828917136,184995.6637327956,646534.8050251012,SC,2026-05-28,17.942287,-67.07675
136473.5110182338,50232.4443447508,184995.66373279563,646534.8050251012,L1,2026-05-28,17.943077,-67.05644
137899.93880921433,46987.378423383016,181450.89020951104,646534.8050251012,G1,2026-05-28,17.97034,-67.04777
136972.1265053213,46987.378423383016,181450.89020951104,646534.8050251012,E1,2026-05-28,17.954287,-67.050186
138547.76235286685,50232.4443447508,184995.66373279569,646534.8050251012,MJ1,2026-05-28,17.967564,-67.07653
133402.10998514088,46987.378423383016,186695.6327668199,646534.8050251012,C2_Center,2026-05-28,17.943632,-67.00623
133156.11505553382,46987.378423383016,186695.6327668199,646534.8050251012,C1_East,2026-05-28,17.944336,-67.002266
133716.75178970586,46987.378423383016,186695.6327668199,646534.8050251012,C3_West,2026-05-28,17.943748,-67.009384
274685.0694283428,453342.7654893993,2427134.187619165,4648299.494414189,SC,2026-06-04,17.942287,-67.07675
272189.7106111822,443297.0788007627,2435844.3862037216,4648299.494414189,ML3,2026-06-04,17.9392,-67.04
272189.7106111822,443297.0788007627,2435844.3862037216,4648299.494414189,ML2,2026-06-04,17.9394,-67.04
275186.9388927719,443297.0788007627,2435764.661718238,4648299.494414189,ML1,2026-06-04,17.939789,-67.04021
279296.3500269607,449526.3929591383,2434256.1801517643,4648299.494414189,MJ4,2026-06-04,17.973782,-67.06234
279669.14487116376,449526.3929591383,2432092.4255661755,4648299.494414189,MJ3,2026-06-04,17.972672,-67.06536
280100.31609557057,447289.9096967934,2422046.44834116,4648299.494414189,MJ2,2026-06-04,17.968758,-67.076935
279250.356775771,447805.5205441543,2422046.44834116,4648299.494414189,MJ1,2026-06-04,17.967564,-67.07653
274164.4568397131,457720.93382228346,2441851.3845678447,4648299.494414189,L1,2026-06-04,17.943077,-67.05644
276054.05389220134,435626.770466712,2423404.763633485,4648299.494414189,G1,2026-06-04,17.97034,-67.04777
271063.8984199542,436085.8064001879,2424499.084626427,4648299.494414189,E1,2026-06-04,17.954287,-67.050186
271417.9600152514,433159.09505915537,2445164.560918444,4648299.494414189,C3_West,2026-06-04,17.943748,-67.009384
